G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1319.0","main.cluster index_upperinput":"1319.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=242&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	10.4000	10.4000	0	N/A	N/A	0	0	1319	242	0	-398.0530	-1	400.0530	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1320.0","main.cluster index_upperinput":"1320.0"}	This Node is a Singleton	N/A	N/A	N/A	22.2000	22.2000	0	N/A	N/A	0	0	1320	-1	0	691.3530	0	691.3530	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1321.0","main.cluster index_upperinput":"1321.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	20.3000	20.3000	0	N/A	N/A	0	0	1321	15	0	-1103.5120	-1	1105.5120	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1322.0","main.cluster index_upperinput":"1322.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	12.1000	12.1000	0	N/A	N/A	0	0	1322	22	0	-297.0560	-1	299.0560	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1323.0","main.cluster index_upperinput":"1323.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	11.8000	11.8000	0	N/A	N/A	0	0	1323	12	0	-890.2030	-1	892.2030	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1326.0","main.cluster index_upperinput":"1326.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	15.1000	15.1000	0	N/A	N/A	0	0	1326	66	0	-287.0690	-1	289.0690	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1327.0","main.cluster index_upperinput":"1327.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	20.7000	20.7000	0	N/A	N/A	0	0	1327	15	0	-1057.9590	-1	1059.9590	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1328.0","main.cluster index_upperinput":"1328.0"}	This Node is a Singleton	N/A	N/A	N/A	28.6000	28.6000	0	N/A	N/A	0	0	1328	-1	0	-575.2700	-1	577.2700	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1330.0","main.cluster index_upperinput":"1330.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=75&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.6000	16.6000	0	N/A	N/A	0	0	1330	75	0	-1262.6310	-1	1264.6310	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1333.0","main.cluster index_upperinput":"1333.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	15.7000	15.7000	0	N/A	N/A	0	0	1333	6	0	-1128.5690	-1	1130.5690	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1335.0","main.cluster index_upperinput":"1335.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=255&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.6000	16.6000	0	N/A	N/A	0	0	1335	255	0	-1269.3610	-1	1271.3610	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1337.0","main.cluster index_upperinput":"1337.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	12.2000	12.2000	0	N/A	N/A	0	0	1337	4	0	-599.0810	-1	601.0810	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1338.0","main.cluster index_upperinput":"1338.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.8000	16.8000	0	N/A	N/A	0	0	1338	1	0	-1028.7690	-1	1030.7690	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1339.0","main.cluster index_upperinput":"1339.0"}	This Node is a Singleton	N/A	N/A	N/A	23.6000	23.6000	0	N/A	N/A	0	0	1339	-1	0	1164.5590	0	1164.5590	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1340.0","main.cluster index_upperinput":"1340.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	21.5000	21.5000	0	N/A	N/A	0	0	1340	15	0	-1074.4890	-1	1076.4890	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1341.0","main.cluster index_upperinput":"1341.0"}	This Node is a Singleton	N/A	N/A	N/A	23.6000	23.6000	0	N/A	N/A	0	0	1341	-1	0	1105.5120	0	1105.5120	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1342.0","main.cluster index_upperinput":"1342.0"}	This Node is a Singleton	N/A	N/A	N/A	20.5000	20.5000	0	N/A	N/A	0	0	1342	-1	0	-1708.7780	-1	1710.7780	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1343.0","main.cluster index_upperinput":"1343.0"}	This Node is a Singleton	N/A	N/A	N/A	20.4000	20.4000	0	N/A	N/A	0	0	1343	-1	0	1095.5010	0	1095.5010	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1344.0","main.cluster index_upperinput":"1344.0"}	This Node is a Singleton	N/A	N/A	N/A	11.5000	11.5000	0	N/A	N/A	0	0	1344	-1	0	-517.1140	-1	519.1140	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1346.0","main.cluster index_upperinput":"1346.0"}	This Node is a Singleton	N/A	N/A	N/A	24.1000	24.1000	0	N/A	N/A	0	0	1346	-1	0	811.4480	0	811.4480	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1347.0","main.cluster index_upperinput":"1347.0"}	This Node is a Singleton	N/A	N/A	N/A	12.2000	12.2000	0	N/A	N/A	0	0	1347	-1	0	647.0310	0	647.0310	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1348.0","main.cluster index_upperinput":"1348.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	13.5000	13.5000	0	N/A	N/A	0	0	1348	97	0	-445.0910	-1	447.0910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1349.0","main.cluster index_upperinput":"1349.0"}	This Node is a Singleton	N/A	N/A	N/A	22.4000	22.4000	0	N/A	N/A	0	0	1349	-1	0	-823.4640	-1	825.4640	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1350.0","main.cluster index_upperinput":"1350.0"}	This Node is a Singleton	N/A	N/A	N/A	18.6000	18.6000	0	N/A	N/A	0	0	1350	-1	0	1200.5790	0	1200.5790	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1351.0","main.cluster index_upperinput":"1351.0"}	This Node is a Singleton	N/A	N/A	N/A	7.6000	7.6000	0	N/A	N/A	0	0	1351	-1	0	-323.0900	-1	325.0900	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1352.0","main.cluster index_upperinput":"1352.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=439&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	22.5000	22.5000	0	N/A	N/A	0	0	1352	439	0	-825.4710	-1	827.4710	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1353.0","main.cluster index_upperinput":"1353.0"}	This Node is a Singleton	N/A	N/A	N/A	18.6000	18.6000	0	N/A	N/A	0	0	1353	-1	0	969.9400	0	969.9400	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1354.0","main.cluster index_upperinput":"1354.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	8.5000	8.5000	0	N/A	N/A	0	0	1354	1	0	-718.1560	-1	720.1560	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1355.0","main.cluster index_upperinput":"1355.0"}	This Node is a Singleton	N/A	N/A	N/A	14.5000	14.5000	0	N/A	N/A	0	0	1355	-1	0	551.0830	0	551.0830	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1357.0","main.cluster index_upperinput":"1357.0"}	This Node is a Singleton	N/A	N/A	N/A	20.8000	20.8000	0	N/A	N/A	0	0	1357	-1	0	-1784.8100	-1	1786.8100	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1358.0","main.cluster index_upperinput":"1358.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=199&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	23.3000	23.3000	0	N/A	N/A	0	0	1358	199	0	-1504.7090	-1	1506.7090	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1359.0","main.cluster index_upperinput":"1359.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	20.4000	20.4000	0	N/A	N/A	0	0	1359	15	0	-1102.5110	-1	1104.5110	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1360.0","main.cluster index_upperinput":"1360.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	21.2000	21.2000	0	N/A	N/A	0	0	1360	38	0	-1790.7780	-1	1792.7780	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1361.0","main.cluster index_upperinput":"1361.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=630&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	13.7000	13.7000	0	N/A	N/A	0	0	1361	630	0	-341.0090	-1	343.0090	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1363.0","main.cluster index_upperinput":"1363.0"}	This Node is a Singleton	N/A	N/A	N/A	14.8000	14.8000	0	N/A	N/A	0	0	1363	-1	0	593.0570	0	593.0570	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1364.0","main.cluster index_upperinput":"1364.0"}	This Node is a Singleton	N/A	N/A	N/A	25.2000	25.2000	0	N/A	N/A	0	0	1364	-1	0	1262.0980	0	1262.0980	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1365.0","main.cluster index_upperinput":"1365.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	InChI=1S/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3/t6-,14-,17+,18+,21-/m0/s1	myricitrin	0.822976	11.1000	11.1000	0	N/A	CCMSLIB00004718498	0	0	1365	4	0	-461.0850	-1	463.0850	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1366.0","main.cluster index_upperinput":"1366.0"}	This Node is a Singleton	N/A	N/A	N/A	25.4000	25.4000	0	N/A	N/A	0	0	1366	-1	0	-469.3430	-1	471.3430	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1368.0","main.cluster index_upperinput":"1368.0"}	This Node is a Singleton	N/A	N/A	N/A	15.2000	15.2000	0	N/A	N/A	0	0	1368	-1	0	259.0590	0	259.0590	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1369.0","main.cluster index_upperinput":"1369.0"}	This Node is a Singleton	N/A	N/A	N/A	24.4000	24.4000	0	N/A	N/A	0	0	1369	-1	0	1871.7990	0	1871.7990	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1370.0","main.cluster index_upperinput":"1370.0"}	This Node is a Singleton	N/A	N/A	N/A	23.3000	23.3000	0	N/A	N/A	0	0	1370	-1	0	616.4230	0	616.4230	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1371.0","main.cluster index_upperinput":"1371.0"}	This Node is a Singleton	N/A	N/A	N/A	24.8000	24.8000	0	N/A	N/A	0	0	1371	-1	0	1328.6310	0	1328.6310	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1373.0","main.cluster index_upperinput":"1373.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=279&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	23.9000	23.9000	0	N/A	N/A	0	0	1373	279	0	-867.9300	-1	869.9300	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1374.0","main.cluster index_upperinput":"1374.0"}	This Node is a Singleton	N/A	N/A	N/A	26.6000	26.6000	0	N/A	N/A	0	0	1374	-1	0	1272.5880	0	1272.5880	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1375.0","main.cluster index_upperinput":"1375.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=558&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	16.6000	16.6000	0	N/A	N/A	0	0	1375	558	0	-294.0430	-1	296.0430	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1376.0","main.cluster index_upperinput":"1376.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	24.4000	24.4000	0	N/A	N/A	0	0	1376	15	0	-1063.4720	-1	1065.4720	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1377.0","main.cluster index_upperinput":"1377.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	21.9000	21.9000	0	N/A	N/A	0	0	1377	38	0	-1815.8300	-1	1817.8300	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1379.0","main.cluster index_upperinput":"1379.0"}	This Node is a Singleton	N/A	N/A	N/A	26.3000	26.3000	0	N/A	N/A	0	0	1379	-1	0	1155.5290	0	1155.5290	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1380.0","main.cluster index_upperinput":"1380.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	14.9000	14.9000	0	N/A	N/A	0	0	1380	11	0	-591.0910	-1	593.0910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1381.0","main.cluster index_upperinput":"1381.0"}	This Node is a Singleton	N/A	N/A	N/A	23.2000	23.2000	0	N/A	N/A	0	0	1381	-1	0	-1789.8390	-1	1791.8390	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1382.0","main.cluster index_upperinput":"1382.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	17.3000	17.3000	0	N/A	N/A	0	0	1382	2	0	-1114.5720	-1	1116.5720	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1383.0","main.cluster index_upperinput":"1383.0"}	This Node is a Singleton	N/A	N/A	N/A	27.7000	27.7000	0	N/A	N/A	0	0	1383	-1	0	-291.2120	-1	293.2120	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1384.0","main.cluster index_upperinput":"1384.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=55&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	11.4000	11.4000	0	N/A	N/A	0	0	1384	55	0	-417.0990	-1	419.0990	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1386.0","main.cluster index_upperinput":"1386.0"}	This Node is a Singleton	N/A	N/A	N/A	18.1000	18.1000	0	N/A	N/A	0	0	1386	-1	0	907.9100	0	907.9100	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1387.0","main.cluster index_upperinput":"1387.0"}	This Node is a Singleton	N/A	N/A	N/A	14.2000	14.2000	0	N/A	N/A	0	0	1387	-1	0	501.1370	0	501.1370	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1388.0","main.cluster index_upperinput":"1388.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	9.5000	9.5000	0	N/A	N/A	0	0	1388	91	0	-339.0880	-1	341.0880	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1389.0","main.cluster index_upperinput":"1389.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	26.9000	26.9000	0	N/A	N/A	0	0	1389	57	0	-1674.7780	-1	1676.7780	0
